EQ_ID,p_picks,pgv_time_window,predict,answer,latitude,longitude,elevation,station_name,year,month,day,hour,minute,second,intensity,epdis (km),pga_z,pga_ns,pga_ew,record_time (sec),file_name,instrument_code,start_time,sta_angle,quality_control,p_pick_sec,p_arrival_abs_time,pga,pga_time,pgv,pgv_time_file,Vs30,depth,magnitude,nsta,nearest_sta_dist (km),event_lat,event_lon
25396.0,2736.0,5609.0,-1.6974975,-1.9846563699089697,25.1005,121.5477,41.0,TAP098,2016,5,12,3,17,15.05,3,62.93,14.36,11.76,16.5,240.0,L9713300.SMT, SMTA,20160500000000.0,316,y,87.23000336,2016-05-12 03:17:27.210,-0.7899247302577271,20128.0,-1.923788069392116,20302.0,525.78,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,2763.0,5328.0,-1.6965624,-1.572784364829843,25.0735,121.5168,9.0,TAP007,2016,5,12,3,17,15.05,3,63.09,14.24,20.1,16.86,70.0,13813300.CVA, CVA ,20160500000000.0,312,y,18.97500038,2016-05-12 03:17:27.342,-0.6789876501121637,6319.0,-1.541870175503375,6348.0,204.32,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,2765.0,5291.0,-2.1382084,-2.1120882576908,24.1587,121.6229,118.0,HWA057,2016,5,12,3,17,15.05,4,69.28,9.58,37.5,26.58,120.0,D2013300.SMT, SMTA,20160500000000.0,212,y,27.10499954,2016-05-12 03:17:27.352,-0.5050666648311085,7696.0,-2.1189320469581565,7929.0,814.87,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,2770.0,4771.0,-2.1287909,-2.149604039282966,24.1617,121.6522,39.0,TAP043,2016,5,12,3,17,15.05,4,65.72,8.62,27.0,20.48,208.3,14813300.MNS, NANO,20160500000000.0,300,y,58.81499863,2016-05-12 03:17:27.379,-0.5743329195512402,13942.0,-1.5526079041344083,14085.0,382.63,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,2770.0,5105.0,-1.7057211,-1.5218805916878182,24.9897,121.4181,20.0,HWA025,2016,5,12,3,17,15.05,3,67.48,9.18,11.74,10.48,197.9,19313300.MNS, NANO,20160500000000.0,210,y,58.25,2016-05-12 03:17:27.380,-0.936458668923844,13641.0,-2.1174618788542925,13634.0,483.09,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,2775.0,5197.0,-1.970561,-1.9675421884981217,25.2021,121.6606,17.0,TAP114,2016,5,12,3,17,15.05,3,65.1,7.14,11.58,14.68,197.4,23313300.MNS, NANO,20160500000000.0,330,y,59.57500076,2016-05-12 03:17:27.402,-0.828994539471011,14300.0,-2.034096089193401,14221.0,722.28,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,2777.0,4582.0,-1.8712683,-1.8232932617972928,24.935,121.3696,43.0,TAP039,2016,5,12,3,17,15.05,3,67.37,4.58,10.56,11.2,209.0,13613300.MNS, NANO,20160500000000.0,294,y,59.02000046,2016-05-12 03:17:27.414,-0.9267806924703682,13910.0,-1.790283620385018,13594.0,661.59,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,2778.0,5003.0,-1.8405029,-1.4603043433271472,24.9749,121.4024,27.0,TAP044,2016,5,12,3,17,15.05,3,66.3,6.26,16.04,18.12,207.4,31713300.MNS, NANO,20160500000000.0,298,y,58.93999863,2016-05-12 03:17:27.417,-0.6722687512689943,14047.0,-1.4122782281680837,13999.0,473.0,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,2815.0,6034.0,-1.7699612,-1.7125364050324114,25.094,121.5152,8.0,TAP006,2016,5,12,3,17,15.05,4,64.75,10.14,26.4,12.68,120.0,D0513300.SMT, SMTA,20160500000000.0,313,y,27.94499969,2016-05-12 03:17:27.600,-0.5718801759150036,7896.0,-1.650754350560223,7887.0,198.37,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,2830.0,5079.0,-2.0750287,-2.0923532005964285,24.1478,121.6291,58.0,HWA046,2016,5,12,3,17,15.05,3,69.99,15.22,18.94,20.64,199.6,38013300.MNS, NANO,20160500000000.0,211,y,58.35499954,2016-05-12 03:17:27.679,-0.6807071026674315,13863.0,-2.051107201861308,13906.0,643.71,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,2837.0,5531.0,-1.5649164,-1.430257899743152,25.1053,121.5152,4.0,TAP005,2016,5,12,3,17,15.05,3,65.62,13.54,23.02,13.94,68.0,63813300.EVT, K2  ,20160500000000.0,314,y,18.60499954,2016-05-12 03:17:27.713,-0.5983707093185934,6374.0,-1.4100809553491336,6402.0,176.97,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,2838.0,7133.0,-1.7301606,-1.4063848749435393,25.0343,121.4416,11.0,TAP037,2016,5,12,3,17,15.05,4,66.36,11.66,25.28,21.3,225.7,34013300.MNS, NANO,20160500000000.0,305,y,59.09000015,2016-05-12 03:17:27.717,-0.4896818403359869,13578.0,-1.367713498677664,15776.0,219.88,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,2849.0,6211.0,-1.763527,-1.5218932766779445,25.0652,121.4779,7.0,TAP010,2016,5,12,3,17,15.05,4,65.48,16.04,29.64,23.22,235.9,23413300.MNS, NANO,20160500000000.0,309,y,59.82500076,2016-05-12 03:17:27.772,-0.4865649162519322,14386.0,-1.5095377431300672,15163.0,217.53,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,2858.0,6983.0,-1.6726243,-1.3588423744147753,25.0517,121.4558,10.0,TAP017,2016,5,12,3,17,15.05,3,66.31,8.08,20.9,21.68,75.0,A0813300.EVT, ETNA,20160500000000.0,307,y,19.25,2016-05-12 03:17:27.818,-0.6591973948072478,6273.0,-1.3622984205182418,7971.0,221.38,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,2863.0,5977.0,-1.5249612,-1.3453865551677595,25.0224,121.4186,16.0,TAP038,2016,5,12,3,17,15.05,4,67.54,13.1,18.48,36.34,231.2,14613300.MNS, NANO,20160500000000.0,303,y,59.24000168,2016-05-12 03:17:27.842,-0.4384444374653798,14670.0,-1.3301623378159708,14949.0,209.03,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,2872.0,6190.0,-2.1517138,-2.0367519147027,24.12542,121.654903,15.0,HWA047,2016,5,12,3,17,15.05,3,70.88,9.08,12.32,9.1,51.0,14013300.CVA, CVA ,20160500000000.0,208,y,10.0,2016-05-12 03:17:27.894,-0.9310088615995908,4172.0,-2.0775466908695237,4425.0,543.68,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,2892.0,5340.0,-1.6992898,-1.8451392003383176,25.1185,121.5048,9.0,TAP096,2016,5,12,3,17,15.05,3,67.39,11.42,10.2,16.32,61.0,99313300.EVT, ETNA,20160500000000.0,315,y,19.18499947,2016-05-12 03:17:27.985,-0.7996817643217798,6272.0,-1.821032948984224,7110.0,161.04,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,2900.0,5226.0,-1.9054579,-1.74051515291959,24.9519,121.3446,59.0,TAP047,2016,5,12,3,17,15.05,3,70.43,6.7,12.0,12.86,207.1,10913300.MNS, NANO,20160500000000.0,294,y,58.59999847,2016-05-12 03:17:28.027,-0.8181463553304047,14002.0,-1.7176726763289871,14036.0,571.21,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,2902.0,5164.0,-2.1385849,-1.941457031100648,24.1778,121.5159,445.0,HWA056,2016,5,12,3,17,15.05,3,73.88,13.24,15.62,19.02,202.2,35913300.MNS, NANO,20160500000000.0,220,y,58.09000015,2016-05-12 03:17:28.037,-0.6891610871919746,13843.0,-2.000361619901012,13864.0,516.44,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,2907.0,5604.0,-1.6509376,-1.8262478660156625,25.2226,121.6373,13.0,TAP084,2016,5,12,3,17,15.05,3,68.24,7.62,13.28,14.72,216.3,24813300.MNS, NANO,20160500000000.0,330,y,58.94499969,2016-05-12 03:17:28.061,-0.8189012866466727,14285.0,-1.791468805859579,16098.0,204.08,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,2916.0,6504.0,-1.6850878,-2.09840388632306,25.162206,121.544648,617.0,TAP056,2016,5,12,3,17,15.05,3,68.19,8.24,11.42,9.84,192.3,20513300.MNS, NANO,20160500000000.0,320,y,59.31000137,2016-05-12 03:17:28.110,-0.9253575250224124,12320.0,-2.1116135498228275,15438.0,590.09,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,2924.0,5224.0,-2.1282313,-2.296385215230443,24.1182,121.6245,47.0,HWA026,2016,5,12,3,17,15.05,3,73.07,8.7,9.2,11.46,203.1,39013300.MNS, NANO,20160500000000.0,210,y,58.43999863,2016-05-12 03:17:28.145,-0.996976712082488,13951.0,-2.296639687473124,14587.0,460.94,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,2929.0,5702.0,-1.6696532,-1.562196028506966,25.1052,121.4828,5.0,TAP004,2016,5,12,3,17,15.05,3,67.99,8.02,14.6,11.0,246.9,24213300.MNS, NANO,20160500000000.0,312,y,59.40999985,2016-05-12 03:17:28.173,-0.7946921664834063,14182.0,-1.5487781405151142,14642.0,195.53,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,2936.0,5764.0,-1.7119423,-1.7806740927642286,25.1337,121.4995,15.0,TAP095,2016,5,12,3,17,15.05,3,68.95,7.52,10.86,14.02,61.0,F7113300.EVT, ETNA,20160500000000.0,315,y,19.45999908,2016-05-12 03:17:28.208,-0.8435430611469625,6611.0,-1.7229045789326074,6640.0,205.92,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,2951.0,6543.0,-1.9070079,-1.57885362902664,25.0616,121.4311,27.0,TAP016,2016,5,12,3,17,15.05,3,68.97,8.0,12.78,10.36,226.3,23513300.MNS, NANO,20160500000000.0,306,y,59.59999847,2016-05-12 03:17:28.280,-0.8285682509195181,14902.0,-1.598803759428552,14402.0,326.64,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,2954.0,7654.0,-1.7559127,-1.5042787619839664,25.086,121.4571,11.0,TAP003,2016,5,12,3,17,15.05,3,68.56,15.0,17.02,13.82,243.4,21713300.MNS, NANO,20160500000000.0,310,y,59.61999893,2016-05-12 03:17:28.297,-0.702874962073943,14552.0,-1.6023377494690658,16618.0,209.37,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,2979.0,5823.0,-1.9227207,-1.783175690329731,24.8841,121.2865,20.0,TCU011,2016,5,12,3,17,15.05,3,73.32,5.01,13.88,13.9,203.3,16413300.MNS, NANO,20160500000000.0,287,y,56.07500076,2016-05-12 03:17:28.425,-0.7789244807125506,13209.0,-1.7781674446519096,14045.0,811.14,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,3003.0,7719.0,-1.7893707,-1.7436314792351348,25.0997,121.4493,17.0,TAP051,2016,5,12,3,17,15.05,2,70.16,4.34,7.18,7.1,214.9,11013300.MNS, NANO,20160500000000.0,310,y,57.82500076,2016-05-12 03:17:28.542,-1.0688948034213896,14971.0,-1.8494121250752176,16277.0,401.82,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,3010.0,6007.0,-1.630773,-1.6458653453179892,25.1258,121.4669,10.0,TAP002,2016,5,12,3,17,15.05,3,70.72,10.76,17.48,24.56,226.5,23213300.MNS, NANO,20160500000000.0,313,y,59.99000168,2016-05-12 03:17:28.576,-0.6058074916047828,14571.0,-1.6876909531526565,14981.0,373.95,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,3015.0,6633.0,-1.7888446,-1.7492194207226133,25.1345,121.4727,80.0,TAP106,2016,5,12,3,17,15.05,3,70.95,15.96,19.74,14.2,63.0,F8113300.EVT, ETNA,20160500000000.0,314,y,18.82500076,2016-05-12 03:17:28.605,-0.6930260004120058,6405.0,-1.708117343163428,7144.0,529.87,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,3018.0,6047.0,-1.7942721,-1.666005818855648,25.1255,121.464,42.0,TAP042,2016,5,12,3,17,15.05,3,70.91,8.46,10.86,10.2,218.6,37513300.MNS, NANO,20160500000000.0,313,y,59.02000046,2016-05-12 03:17:28.617,-0.9396834829354604,14340.0,-1.694318571991522,14820.0,509.65,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,3032.0,5837.0,-1.8090603,-1.6876249161569614,24.9361,121.2987,140.0,TCU012,2016,5,12,3,17,15.05,3,74.04,6.06,13.72,12.28,55.0,14713300.CVA, CVA ,20160500000000.0,291,y,9.640000343,2016-05-12 03:17:28.693,-0.8449641068194427,4688.0,-1.6544154054766984,4418.0,644.75,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,3065.0,5717.0,-1.9190181,-1.6239091250455326,24.8576,121.2553,220.0,TCU147,2016,5,12,3,17,15.05,3,75.58,7.6,10.8,10.52,240.0,N4413300.SMT, SMTA,20160500000000.0,284,y,89.51999664,2016-05-12 03:17:28.850,-0.8973045873244514,20492.0,-1.619266812782447,20547.0,538.12,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,3072.0,6867.0,-1.8739076,-1.96168623439638,25.1015,121.4234,104.0,TAP087,2016,5,12,3,17,15.05,3,72.29,7.3,7.14,8.74,60.0,B9113300.SMT, SMTA,20160500000000.0,309,y,29.45999908,2016-05-12 03:17:28.887,-1.0650169403687204,8510.0,-1.918651072570397,9977.0,510.68,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,3100.0,6118.0,-1.7558105,-1.6260465929975036,25.1469,121.4454,19.0,TAP049,2016,5,12,3,17,15.05,3,73.88,9.62,19.34,15.02,218.8,10613300.MNS, NANO,20160500000000.0,313,y,59.54499817,2016-05-12 03:17:29.026,-0.6662654059778513,14468.0,-1.6041487412061872,14925.0,528.16,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,3100.0,5853.0,-1.664995,-1.705936860606434,24.9993,121.318,100.0,TCU007,2016,5,12,3,17,15.05,3,75.11,8.48,20.4,15.88,211.4,11313300.MNS, NANO,20160500000000.0,297,y,58.77000046,2016-05-12 03:17:29.027,-0.7078074025657282,14462.0,-1.6643683521205834,14406.0,427.47,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,3105.0,6313.0,-1.7605302,-1.872022953950571,25.0801,121.3897,249.0,TAP052,2016,5,12,3,17,15.05,3,73.55,7.32,17.52,18.92,205.3,18613300.MNS, NANO,20160500000000.0,306,y,58.68000031,2016-05-12 03:17:29.053,-0.7180265830823945,14448.0,-1.8644568812196805,14287.0,434.4,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,3117.0,6839.0,-1.7045162,-1.7291060348209228,25.1649,121.4489,19.0,TAP055,2016,5,12,3,17,15.05,3,75.01,10.14,15.4,19.54,214.1,13813300.MNS, NANO,20160500000000.0,314,y,59.72499847,2016-05-12 03:17:29.112,-0.6795879252459149,14515.0,-1.6671420522500449,15526.0,444.64,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,3145.0,5962.0,-1.8749032,-1.9796491501409488,25.2724,121.6078,55.0,TAP122,2016,5,12,3,17,15.05,2,74.51,4.66,5.56,5.18,120.0,C9613300.SMT, SMTA,20160500000000.0,330,y,29.34499931,2016-05-12 03:17:29.253,-1.1965930391686472,8639.0,-2.0318239307635686,8632.0,546.07,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,3147.0,6115.0,-1.7852304,-1.7907760088433229,25.1727,121.4417,30.0,TAP040,2016,5,12,3,17,15.05,3,76.13,13.52,17.8,10.88,206.6,10413300.MNS, NANO,20160500000000.0,314,y,58.93999863,2016-05-12 03:17:29.260,-0.7485200403911847,14403.0,-1.7718146577035307,14658.0,432.53,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,3187.0,5786.0,-2.0225024,-2.031272465974464,24.0537,121.5986,32.0,HWA027,2016,5,12,3,17,15.05,3,80.6,5.64,10.22,8.92,204.3,39613300.MNS, NANO,20160500000000.0,209,y,58.06499863,2016-05-12 03:17:29.460,-0.9850224992318336,14229.0,-2.0410351846681456,14196.0,434.56,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,3198.0,6131.0,-1.6694542,-1.652930307700709,25.1499,121.4042,13.0,TAP050,2016,5,12,3,17,15.05,3,77.22,7.82,17.58,14.4,226.6,21913300.MNS, NANO,20160500000000.0,311,y,59.49000168,2016-05-12 03:17:29.520,-0.7135872615232033,14454.0,-1.6817141427347997,14647.0,281.0,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,3202.0,6080.0,-1.8713341,-1.6130676136082562,25.0448,121.3153,104.0,TCU014,2016,5,12,3,17,15.05,3,77.75,9.68,18.38,24.66,219.5,10713300.MNS, NANO,20160500000000.0,300,y,58.30500031,2016-05-12 03:17:29.537,-0.6256634899338046,14503.0,-1.6636411731336902,14450.0,523.24,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,3202.0,5874.0,-1.7872078,-1.7071035035749345,25.1816,121.4243,13.0,TAP041,2016,5,12,3,17,15.05,3,78.08,6.3,15.52,18.18,229.1,38713300.MNS, NANO,20160500000000.0,314,y,59.31999969,2016-05-12 03:17:29.539,-0.6895522064002675,14501.0,-1.738549845392896,14780.0,360.53,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,3206.0,5742.0,-2.1274395,-2.228133742005869,24.7055,121.1832,270.0,TCU025,2016,5,12,3,17,15.05,2,80.64,4.22,6.12,6.2,47.0,14613300.CVA, CVA ,20160500000000.0,271,y,6.695000172,2016-05-12 03:17:29.560,-1.188195557939449,4303.0,-2.2472209730198656,4840.0,506.47,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,3226.0,6012.0,-1.8960826,-1.6936696088558745,25.0103,121.2868,89.0,TCU092,2016,5,12,3,17,15.05,3,78.47,7.4,16.94,16.88,214.3,30613300.MNS, NANO,20160500000000.0,297,y,59.38999939,2016-05-12 03:17:29.658,-0.6901498475362841,14622.0,-1.631531332391174,14572.0,644.2,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,3229.0,6051.0,-1.8306423,-1.5074291116699272,24.981,121.27,108.0,TCU091,2016,5,12,3,17,15.05,3,78.62,6.08,20.38,19.64,225.0,19213300.MNS, NANO,20160500000000.0,294,y,58.44499969,2016-05-12 03:17:29.674,-0.6794564332109813,14460.0,-1.561751490281646,14500.0,625.61,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,3233.0,6048.0,-1.8373145,-1.7847275705250427,25.2878,121.5886,21.0,TAP123,2016,5,12,3,17,15.05,2,76.95,4.3,6.66,6.4,198.6,35213300.MNS, NANO,20160500000000.0,329,y,58.0,2016-05-12 03:17:29.692,-1.1327579613937884,14641.0,-1.862828235835532,14399.0,440.72,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,3242.0,5874.0,-1.918845,-1.7933453299237052,25.258,121.5027,73.0,TAP083,2016,5,12,3,17,15.05,2,79.11,5.36,3.4,4.58,197.9,24013300.MNS, NANO,20160500000000.0,322,y,59.64500046,2016-05-12 03:17:29.737,-1.2897541036899476,14443.0,-1.8063708430469136,14579.0,497.8,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,3320.0,5513.0,-2.139273,-1.9136917985297703,24.7919,121.174,141.0,TCU021,2016,5,12,3,17,15.05,3,82.31,6.62,15.0,17.56,206.5,17013300.MNS, NANO,20160500000000.0,278,y,58.61500168,2016-05-12 03:17:30.127,-0.696914802000333,14197.0,-1.9348469824683512,13947.0,446.43,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,3325.0,7760.0,-2.0342436,-1.952334537117,24.018,121.6107,15.0,HWA061,2016,5,12,3,17,15.05,3,83.53,5.1,9.24,10.28,63.0,12413300.CVA, CVA ,20160500000000.0,207,y,8.145000458,2016-05-12 03:17:30.157,-0.9983903358042084,4504.0,-1.9528846166423504,6050.0,242.06,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,3344.0,7677.0,-2.0241857,-1.9854480697466472,24.0144,121.6094,20.0,HWA028,2016,5,12,3,17,15.05,3,83.94,4.12,10.38,8.04,199.3,33513300.MNS, NANO,20160500000000.0,207,y,49.14500046,2016-05-12 03:17:30.247,-0.9394194060972896,12955.0,-2.013738240792604,14747.0,404.91,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,3351.0,6230.0,-1.9610968,-1.6053379967909112,24.9627,121.2283,135.0,TCU009,2016,5,12,3,17,15.05,3,81.72,4.42,15.96,11.24,226.2,33313300.MNS, NANO,20160500000000.0,292,y,58.99000168,2016-05-12 03:17:30.281,-0.7800147551634882,14613.0,-1.6160528157152163,14666.0,465.98,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,3403.0,7023.0,-2.0042522,-2.07112315663001,24.0095,121.5805,30.0,HWA048,2016,5,12,3,17,15.05,2,85.78,4.1,6.62,7.6,50.0,12113300.CVA, CVA ,20160500000000.0,208,y,6.989999771,2016-05-12 03:17:30.549,-1.0760202493619255,5173.0,-2.066075016445553,5003.0,349.79,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,3407.0,6219.0,-2.0077534,-1.8487354387352584,24.72,121.1399,177.0,TCU023,2016,5,12,3,17,15.05,3,85.08,8.1,9.74,9.46,211.4,15713300.MNS, NANO,20160500000000.0,272,y,57.86999893,2016-05-12 03:17:30.564,-0.8774860611429877,14767.0,-1.880017719977131,14372.0,555.2,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,3413.0,6257.0,-2.0877964,-2.0033875819386284,23.992,121.6314,28.0,HWA012,2016,5,12,3,17,15.05,2,85.22,2.72,4.3,5.16,51.0,13713300.CVA, CVA ,20160500000000.0,205,y,5.03000021,2016-05-12 03:17:30.598,-1.2800901206130706,3889.0,-2.008196791143737,5142.0,409.78,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,3432.0,6616.0,-2.0935998,-2.1593556279987154,23.9903,121.6223,42.0,HWA009,2016,5,12,3,17,15.05,2,85.77,2.64,5.48,6.02,44.0,13213300.CVA, CVA ,20160500000000.0,205,y,2.904999971,2016-05-12 03:17:30.693,-1.19194029538375,3495.0,-2.127669121791435,6335.0,461.07,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,3442.0,10432.0,-2.0265446,-1.9822105996710104,23.9953,121.5948,25.0,HWA011,2016,5,12,3,17,15.05,3,86.49,4.66,9.44,11.72,59.0,13113300.CVA, CVA ,20160500000000.0,207,y,8.805000305,2016-05-12 03:17:30.741,-0.8792262163222071,4270.0,-1.958072364526321,8741.0,360.84,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,3442.0,7323.0,-2.1282299,-2.0621803780634806,23.9865,121.6262,31.0,HWA007,2016,5,12,3,17,15.05,2,85.99,3.4,4.14,6.94,46.0,12513300.CVA, CVA ,20160500000000.0,205,y,1.63499999,2016-05-12 03:17:30.744,-1.166143655790152,3874.0,-2.058001222997574,3926.0,378.85,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,3453.0,10407.0,-2.0600338,-2.025301228927288,23.9935,121.5929,23.0,HWA063,2016,5,12,3,17,15.05,2,86.76,6.32,7.48,7.44,213.4,36213300.MNS, NANO,20160500000000.0,207,y,50.86999893,2016-05-12 03:17:30.792,-1.009617781633252,12393.0,-2.0155892089275325,15714.0,288.93,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,3456.0,6250.0,-1.7436558,-1.5425112582968634,25.1033,121.2445,16.0,TCU005,2016,5,12,3,17,15.05,3,87.2,5.08,12.14,8.08,224.5,33113300.MNS, NANO,20160500000000.0,302,y,59.16500092,2016-05-12 03:17:30.810,-0.8942143937861445,14586.0,-1.596546159038227,14656.0,491.24,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,3458.0,6281.0,-2.0188837,-1.6375743003487049,25.0797,121.2352,25.0,TCU160,2016,5,12,3,17,15.05,3,86.68,5.82,11.28,8.72,300.0,M3213300.SMT, SMTA,20160500000000.0,300,y,91.90499878,2016-05-12 03:17:30.816,-0.9302523862247136,21082.0,-1.6719583849897282,21043.0,455.73,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,3462.0,6480.0,-1.8962913,-1.804315914555752,25.0068,121.2145,89.0,TCU008,2016,5,12,3,17,15.05,3,84.9,5.5,10.74,10.06,229.1,17913300.MNS, NANO,20160500000000.0,294,y,59.59000015,2016-05-12 03:17:30.839,-0.9026632916492986,14933.0,-1.8047629545532111,14823.0,468.18,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,3466.0,8503.0,-2.0541346,-1.8989035455939456,23.9873,121.603,15.0,HWA008,2016,5,12,3,17,15.05,2,86.92,4.76,7.46,6.64,70.0,12213300.CVA, CVA ,20160500000000.0,206,y,6.389999866,2016-05-12 03:17:30.860,-1.053968936810432,4056.0,-1.943059579857242,6298.0,297.03,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,3478.0,7379.0,-2.140403,-2.1487511215656823,23.9796,121.6198,19.0,HWA062,2016,5,12,3,17,15.05,2,86.95,2.8,4.14,4.28,120.0,F0313300.SMT, SMTA,20160500000000.0,205,y,31.65999985,2016-05-12 03:17:30.915,-1.315100533336789,10490.0,-2.125714382119786,10705.0,605.69,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,3480.0,9760.0,-2.0093572,-2.000708574826782,23.9878,121.5908,26.0,HWA050,2016,5,12,3,17,15.05,3,87.42,6.2,11.48,8.26,69.0,11813300.CVA, CVA ,20160500000000.0,207,y,8.625,2016-05-12 03:17:30.932,-0.9457931354667112,4028.0,-1.975581437575328,7996.0,343.44,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,3482.0,6553.0,-1.6792477,-1.6286608422399798,24.9674,121.1943,144.0,TCU083,2016,5,12,3,17,15.05,3,85.11,4.68,11.56,13.5,120.0,C4713300.SMT, SMTA,20160500000000.0,291,y,31.59000015,2016-05-12 03:17:30.937,-0.8236314281580718,9429.0,-1.6608381971289905,10967.0,370.71,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,3501.0,9190.0,-2.0447934,-1.9089175074370333,23.9783,121.6027,12.0,HWA010,2016,5,12,3,17,15.05,2,87.83,3.6,7.46,5.84,75.0,13513300.CVA, CVA ,20160500000000.0,206,y,5.820000172,2016-05-12 03:17:31.039,-1.1189487908849631,6792.0,-1.8876717603587292,6738.0,249.68,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,3503.0,7352.0,-2.0693889,-2.0446228126283987,23.975,121.6135,18.0,HWA019,2016,5,12,3,17,15.05,2,87.69,3.9,6.18,6.0,204.8,20113300.MNS, NANO,20160500000000.0,205,y,50.82500076,2016-05-12 03:17:31.041,-1.1893118679514263,13462.0,-2.0665202704013472,16035.0,503.52,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
25396.0,3519.0,9231.0,-2.039487,-2.0039943009569523,23.975575,121.598439,15.0,HWA013,2016,5,12,3,17,15.05,2,88.3,4.06,6.14,6.98,63.0,13313300.CVA, CVA ,20160500000000.0,206,y,8.194999695,2016-05-12 03:17:31.125,-1.1369637181927,4278.0,-1.9535144814043277,7340.0,336.76,8.86,6.1,99,14.7,24.691833333333335,121.98033333333333
